date,message,retweets
2019-05-14 11:38:08,RYAN GETZLAF 2009-10 SPX Spxcitement X26 BGS GEM 9.5 Beckett Graded Ducks #/999: $22.99 End Date: Tuesday May-14-20\xe2\x80\xa6 https://t.co/LlAS38KaoU',0
2019-05-14 11:37:54,"$DRNG Drone Guarder announces APP Launch @GooglePlay \xf0\x9f\x9a\x80 very nice ss \xf0\x9f\x92\x8e nice dd coming up, read the last news,\xe2\x80\xa6 https://t.co/i80aMpjBZs'",1
2019-05-14 11:37:28,"b""$SPY $SPX $DIA Congrats to #BTFD 's -You're open-Now #Study why/how........ https://t.co/RdOeC6xWNC""",0
2019-05-14 11:36:15,$SPX looks green',0
2019-05-14 11:33:30,"Ran very simple filter using 5Day SPX return of lower than -4 % and having the last day down more than -2 %, since\xe2\x80\xa6 https://t.co/Gtvx8RfC9J'",0
2019-05-14 11:32:54,"1/  GM - Indeed 1HR &amp; 2HR confirmed Buy in Globex, as well as 3HR now.  Currently Tick charts look to need some res\xe2\x80\xa6 https://t.co/nHimllkpWA'",0
2019-05-14 11:32:24,"b""Adding to $SPX shorts here - what? Are we all of a sudden better than yesterday just because Trump feels it's possi\xe2\x80\xa6 https://t.co/xjB8b3wIj2""",0
2019-05-14 11:31:06,"b""@BW @realDonaldTrump 's Tariffs or Corporations that refused to move jobs/production from slave labor &amp; cheap mater\xe2\x80\xa6 https://t.co/lsxS7lu09g""",0
2019-05-14 11:30:28,"b""$SPX $SPY $QQQ Senior administration officials tell Axios that a trade deal with China isn't close and that the U.S\xe2\x80\xa6 https://t.co/TFeRK16qMO""",0
2019-05-14 11:29:52,"\xe2\x80\x9eIt will all happen, and much faster than people think!\xe2\x80\x9d - hope algos can read this promise $SPX https://t.co/1hOIHwSwG8'",0
2019-05-14 11:29:01,"b""Good Morning Team,\n\n$ES is up by 20 points. Bouncing from yesterday's low.\n\nThe first this I would see if $SPX can\xe2\x80\xa6 https://t.co/K5tIIlE6MB""",0
2019-05-14 11:28:38,#Learn how to make #money #trading #options:\nhttps://t.co/4zo41aTRGV \n\n$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $NFLX\xe2\x80\xa6 https://t.co/6uo6iaFFRC',0
2019-05-14 11:26:32,"China Trade War ETF? With a downside buffer against $SPX losses of &gt;12%, &amp; w/ 7%+ upside participation until its Ju\xe2\x80\xa6 https://t.co/VGQRL6YZtj'",0
2019-05-14 11:25:16,Good morning America!\n\nYou feeling better today? \n\n$SPX $SPY $NDX $QQQ $DJI $DIA https://t.co/RKZnmghckn',0
2019-05-14 11:24:54,@bthefirsttoknow $SPX $NDX here we have another nice example defining US President Trump as an Alzheimer Client ...\xe2\x80\xa6 https://t.co/IUpd38gfbA',0
2019-05-14 11:24:52,"$SPY $SPX  #Deal ""faster than most think!"" AHAHA #PumpRules @realDonaldTrump $DIA $AAPL $AMZN'",0
2019-05-14 11:22:30,Shorts trapped - watch for massive short cover rally $SPX $SPY',0
2019-05-14 11:20:57,US futures recovering this morning:\n#DOW  25464  +0.54%\n#SPX  2828  +0.60%\n#NASDAQ  7383  +0.82% https://t.co/qaQy4x3AGE',0
2019-05-14 11:18:50,$SPX $SPY $QQQ TRUMP SAYS HE WILL MAKE DEAL WITH CHINA WHEN THE TIME IS RIGHT https://t.co/iNLeIeWaua',0
2019-05-14 11:18:43,2800 lvl is right above 200 ma on spx\n\nAlso hard to time mkt. We are below pre-earnings levels at close yesterday.\xe2\x80\xa6 https://t.co/byjwI710h8',0
2019-05-14 11:17:48,#UnitedKingdom Stocks: Marketing svc $DCC+3.1%. Bakery $GRG+13.6%. Bank $STAN+1.6%. Pub $EIG+4.6%. Gold $CEY+4.2%.\xe2\x80\xa6 https://t.co/ull0pLZZ6w',0
2019-05-14 11:17:32,$SPX $SPY $ES_F $VIX $TVIX $NDX $DJIA $SMH $FB $AAPL $NFLX $TSLA $WFC $JPM $RUT $TNX $IWM $GOOGL $UVXY $QQQ $XRT\xe2\x80\xa6 https://t.co/IIaJJcGx1y',1
2019-05-14 11:16:37,#eurusd #ssi longs might be starting to build here around the 1.1230s #EURUSD #EUR #EURO #DOLLAR #USD #FOREX #DXY\xe2\x80\xa6 https://t.co/h4wjFycUBV',0
2019-05-14 11:14:50,"Precise temperature measurements with invisible light  https://t.co/xmw6fZoBsA DC (SPX) May 10, 2019\n\nOrdinarily, y\xe2\x80\xa6 https://t.co/KuePMyWflT'",0
2019-05-14 11:14:49,"b""Manipulating superconductivity using a 'mechanic' and an 'electrician'  https://t.co/Uz4E9xjGXb, Japan (SPX) May 13\xe2\x80\xa6 https://t.co/0wZCFf6FK8""",0
2019-05-14 11:14:48,"Computing faster with quasi-particles  https://t.co/YpPVluucqh, Germany (SPX) May 13, 2019\n\nMajorana particles are\xe2\x80\xa6 https://t.co/1tJGdPiRuX'",0
2019-05-14 11:14:47,"b""Studying DNA Breaks to Protect Future Space Travelers  https://t.co/8xjuzEt5TT TX (SPX) May 13, 2019\n\nEarth's atmos\xe2\x80\xa6 https://t.co/la5N6gkD2B""",0
2019-05-14 11:14:47,$SPX $NDX\nThis Alzheimer Client Trump is tweeting nonsense with all of his tweets.\nlet s be  honest ... if I m losi\xe2\x80\xa6 https://t.co/6vyu1IHLIV',0
2019-05-14 11:14:46,"UA Partners With Space Tango to Test Diagnostic Tool in Space  https://t.co/8lGHHpnVyS AZ (SPX) May 09, 2019\n\nResea\xe2\x80\xa6 https://t.co/RN6i5ozRXI'",0
2019-05-14 11:14:45,Deep sea carbon reservoirs once superheated the Earth and could it happen again  https://t.co/1pTg5KzyJi Angeles CA\xe2\x80\xa6 https://t.co/senbyKCJrD',0
2019-05-14 11:14:44,"Gravitational waves leave a detectable mark, physicists say  https://t.co/sDeBrrsrN1 NY (SPX) May 10, 2019\n\nGravita\xe2\x80\xa6 https://t.co/ng4EZcUpbP'",0
2019-05-14 11:14:43,"Robotics used to restore full power for the Space Station  https://t.co/ywfjTPVGL5 TX (SPX) May 14, 2019\n\nRobotics\xe2\x80\xa6 https://t.co/dJyP8nGCsX'",0
2019-05-14 11:14:42,"NISTex-II instrument successfully launched on May 4th  https://t.co/ywhYFoKiVT DC (SPX) May 14, 2019\n\nOn May 4, 201\xe2\x80\xa6 https://t.co/BvoSPlpY8j'",0
2019-05-14 11:14:41,"Shrinking Moon may be generating moonquakes  https://t.co/h9tuhKzrFr MD (SPX) May 14, 2019\n\nThe Moon is shrinking a\xe2\x80\xa6 https://t.co/O4qtSWjH54'",0
2019-05-14 11:14:39,"ESA and GomSpace sign contract to adapt and improve smallsat subsystems for deep space  https://t.co/zMQJ6F8bR2, De\xe2\x80\xa6 https://t.co/JZ5Xy34J79'",0
2019-05-14 11:14:38,"b""LightSail 2 set to launch next month  https://t.co/KuX6cdZhHJ Angeles CA (SPX) May 14, 2019\n\nThe Planetary Society'\xe2\x80\xa6 https://t.co/Iukk2TQNrM""",0
2019-05-14 11:13:15,"European Banks\n\nbut mkt waiting for US, $SPX\nnot sure if reversal ahead today https://t.co/mwP3xxpi8w'",0
2019-05-14 11:13:06,Sentiment Indicator Warned of a Stock Market Decline https://t.co/TOkDvveehL $SPX $ES_F #FTSE',0
2019-05-14 11:12:55,Sentiment Indicator Warned of a Stock Market Decline https://t.co/BlYmmPMk0H $SPX $ES_F #FTSE',0
2019-05-14 11:12:37,$SPY $SPX There are now 28 different Democratic candidates eyeing the spot for the presidency. You don\xe2\x80\x99t need SNL h\xe2\x80\xa6 https://t.co/cjRLLLmomk',0
2019-05-14 11:12:34,"$SPX green to 3020 possible....especially with all the nerdy formed bears.  Time will tell, green vs. black.  Open\xe2\x80\xa6 https://t.co/DnRItAOUU0'",0
2019-05-14 11:12:08,Sentiment Indicator Warned of a Stock Market Decline https://t.co/60QR5OIDii $SPX $ES_F #FTSE',0
2019-05-14 11:11:54,"Yen May Resume Climb as German ZEW, Fed Comments Spook Markets $FXY $SPX $FXA https://t.co/yjavYcRdA8'",0
2019-05-14 11:11:46,"Latitude Air Ambulance Israel Aircraft Industries 1125 Astra SPX (C-FYLD, #C04082) as flight #CFYLD at 40000 ft hea\xe2\x80\xa6 https://t.co/HIZ1olV4GF'",0
2019-05-14 11:10:28,@ehttrader $SPX $NDX ... wow our Alzheimer Client takes it all ...\nthe month to month US deficit is about 250bil $\xe2\x80\xa6 https://t.co/7GgsaIWLl,0
2019-05-14 11:08:43,#spx some food for thought for you https://t.co/9wGaDtRyp8',0
2019-05-14 11:08:31,Guess were not out of the woods yet. 200DMA on $SPX and then back up?!',0
2019-05-14 11:07:19,@SeekingLightFX i like spx to',0
2019-05-14 11:05:15,"@ehttrader $SPX $NDX ... here is another nice example of an Alzheimer Client tweeting to us :\n""we can make a deal t\xe2\x80\xa6 https://t.co/ya6tXeaXNk'",0
2019-05-14 11:05:13,Continues to be true until it isn\xe2\x80\x99t. Any bounce is a dead cat / technical. Markets will continue to plunge lower un\xe2\x80\xa6 https://t.co/xHcCkAipON',0
2019-05-14 11:03:38,$spx if potus could only STOP tweeting and eat his mc donalds... my god!  just two days!',0
2019-05-14 11:01:38,"b""The last time this #USDJPY RR implied #skew was so deep was back in July 2007, right before the currency's implied\xe2\x80\xa6 https://t.co/eAi9zD544N""",4
2019-05-14 11:01:15,"$SPY Trump- ""We can make a deal today""..Lol Trump- ""I\'m in NO Rush to making a deal"" Lol. \xf0\x9f\x98\x82\xf0\x9f\x98\x82 Pump it Donald!!\xe2\x80\xa6 https://t.co/k3L9JFftlw'",0
2019-05-14 11:00:02,"b""Early Pre-Market Stock Futures show a rebound from yesterday's selloff.  DJIA/F  29422.00  +141.00 ....... SPX/F  2528.88  +18.88""",0
2019-05-14 10:59:03,"@YongSokLeng1 $NDX $SPX \n""china buys much less from us ... than we buy from them\nso we r in a fantastic position""\nt\xe2\x80\xa6 https://t.co/56RmWTqB9r'",0
2019-05-14 10:59:00,"There are results tomorrow for SNGR, SSP, TENG, TUI, SND, MARS, CPG, CYBG, GHG, JPJ, BRW, TAVI &amp; BLND. Trading stat\xe2\x80\xa6 https://t.co/wkgZeDUBtf'",0
2019-05-14 10:58:34,"U.S. stock futures higher in valuation on Tuesday. $DJIA +0.61% at 25,435.00, $SPX +0.72% at 2,827.25, $COMPQ +0.99\xe2\x80\xa6 https://t.co/3RthMpd9sx'",0
2019-05-14 10:55:22,"U.S. stocks closed far lower, Monday, 05/13/19. $DJIA -2.38% (-617.3) at 25,324.99, $SPX -2.41% (-69.5) at 2,811.87\xe2\x80\xa6 https://t.co/hXlgNchCZU'",0
2019-05-14 10:55:16,$EMR $SPX $PCAR options have the largest change in volume. Free options screener. https://t.co/hyH0LQawUq',0
2019-05-14 10:54:34,@YongSokLeng1 $SPX $NDX this is a fantastic example of an Alzheimer Client hu missed the details of two sentences',0
2019-05-14 10:54:28,"10 things you need to know before the opening bell (SPY, SPX, QQQ, DIA, UBER, WMT) https://t.co/GDO8hZlKD",0
2019-05-14 10:54:18,#spx 2802 level hit and bounce underway. Will be interesting to see how much higher it goes this week. They will wa\xe2\x80\xa6 https://t.co/BzGMhS5mEj',0
2019-05-14 10:53:46,"b""Positive rhetoric now from Trump. European stocks up to daily highs as US futures also gain. Doesn't appear to be a\xe2\x80\xa6 https://t.co/p9RtbCYPif""",0
2019-05-14 10:53:01,"U.S. stocks closed far lower, Monday, 05/13/19. $DJIA -2.38% at 25,324.99, $SPX -2.41% at 2,811.87, $COMPQ -3.41% a\xe2\x80\xa6 https://t.co/fFNqZlkZWX'",0
2019-05-14 10:52:35,@YongSokLeng1 $SPX $NDX if ur an Alzeheimer Client like Trump is then u can repeat simple logics only like\n... oh i\xe2\x80\xa6 https://t.co/SsiUGBls9K',0
2019-05-14 10:51:23,#TRADING futures snapshot $DJIA $SPX $QQQ $IWM $XRT are we there yet or need 1 more leg down? https://t.co/SnYO8YxQ8,0
2019-05-14 10:51:15,$SPX $SPY $ES_F -  Conditions remain dangerous since I noted the Rising Channel break 7 trading days ago. https://t.co/cBd6iXDw8v',12
2019-05-14 10:50:49,"Trading is the only job I look forward to be working everyday for the rest of my life. Its just my passion, dream,\xe2\x80\xa6 https://t.co/7VV6y7Eqnw'",0
2019-05-14 10:50:19,#TRADING futures snapshot $DJIA $SPX $QQQ #Oil #Commodities #forex #bonds $gold https://t.co/FicfpfzcNx',0
2019-05-14 10:49:09,"\xe2\x96\xb6\xef\xb8\x8e China Could Lose Face, Get Rich From a Trade Deal https://t.co/zlIJJetcF4 $SPX $SPY $ES_F $IWM $VIX #tradetalks'",0
2019-05-14 10:48:05,"Perceived bar for phase two of the Powell ""put"" moving lower. More than 20% of fund mangers believe the Fed will cu\xe2\x80\xa6 https://t.co/GefhUZlonV'",1
2019-05-14 10:47:11,\xe2\x96\xb6\xef\xb8\x8e Uber Has Poisoned an IPO Market That Was Sick Anyway https://t.co/AhZPk7CPKa $SPX $SPY $ES_F $IWM $VIX #tradetalks',0
2019-05-14 10:46:58,.@realDonaldTrump dumb tweets cost \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 tax payers $15b. And $1T in global market losses. \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xaf $spy $spx https://t.co/5cbF9xSAqp',0
2019-05-14 10:45:13,"\xe2\x96\xb6\xef\xb8\x8e Stocks to Watch: Amazon, Take-Two Interactive, Bank of America, Skyworks Solutions https://t.co/BSke2Fv1OC $SPX\xe2\x80\xa6 https://t.co/elT8Sd1gBI'",0
2019-05-14 10:39:02,if $BUXL goes down the toilet then the stockmarket has to explode ... vice versa for $SPX $NDX',0
2019-05-14 10:38:50,"Latitude Air Ambulance Israel Aircraft Industries 1125 Astra SPX (C-FYLD, #C04082) as flight #CFYLD at 40000 ft hea\xe2\x80\xa6 https://t.co/miSZm3fPMV'",0
2019-05-14 10:38:25,1.1215s / 1.12s coming up #EURUSD #EUR #EURO #DOLLAR #USD #FOREX #DXY #forexsignals #forextrader #forexlesson\xe2\x80\xa6 https://t.co/d9Qg2w4goR',1
2019-05-14 10:36:40,"Latitude Air Ambulance Israel Aircraft Industries 1125 Astra SPX (C-FYLD, #C04082) as flight #CFYLD at 40000 ft hea\xe2\x80\xa6 https://t.co/O4DUuQjspq'",0
2019-05-14 10:32:48,Subscriber Update:\n\nStock Market Valuation\nStock Market Short-Term Forecast\nStock Market Long-Term Forecast\nStock M\xe2\x80\xa6 https://t.co/i3g61XQ871',0
2019-05-14 10:32:40,@likeimonfire @HayekAndKeynes Actually equities markets in Asia went \xf0\x9f\x93\x89&amp; so \xe2\x80\x9cmarkets\xe2\x80\x9d refer to SPX futures? Hahaha',0
2019-05-14 10:32:10,"Weak #usd and artificial growth, for how long? Discover along the lines and charts of this new report the reasons w\xe2\x80\xa6 https://t.co/dXsTCipgie'",1
2019-05-14 10:31:03,Solid gains so far on last nights $ES long.\n\n$SPY $SPX $TSLA $UBER $PINS $LYFT $NIO $BA $ROKU $WMT $SBUX $ACB $BTC\xe2\x80\xa6 https://t.co/Pb1Sfk9z9l',0
2019-05-14 10:30:27,Wash away the grime with $120 off this Sun Joe electric pressure washer https://t.co/5cXlV41xli',0
2019-05-14 10:30:24,"Latitude Air Ambulance Israel Aircraft Industries 1125 Astra SPX (C-FYLD, #C04082) at 40000 ft heading north west bound OTT #ETSN'",0
2019-05-14 10:30:10,"As part of a continuing programme of partnership, we have recently held a Channel Partner training event in the Mid\xe2\x80\xa6 https://t.co/xT7YH0TKD9'",1
2019-05-14 10:30:00,Wash away the grime with $120 off this Sun Joe electric pressure washer https://t.co/TpTosTVGc0',0
2019-05-14 10:30:00,Ugh ugh I have anything lol SPX is',0
2019-05-14 10:27:22,"As of yesterday\xe2\x80\x99s close (sorry was too tired/busy to update last evening), $NYSI still KI$$ bearish &lt; its 5-dma. Bu\xe2\x80\xa6 https://t.co/SUG1lKO6hK'",1
2019-05-14 10:26:10,@SubhadipNandy U were bold enough to stick your neck out. Those who expected a move similar to SPX yesterday thought otherwise. \xf0\x9f\x98\x80\xf0\x9f\x91\x8d',0
2019-05-14 10:24:42,here is a POWER LOOSERs ... dont touch this $BS^3 .. $SPX $NDX\n... e-books vieo lessons and so on are offered by PO\xe2\x80\xa6 https://t.co/4hU0usHvaX',0
2019-05-14 10:23:10,$SPX:\n\nInvestors Are Already Betting on the 2020 Presidential Election:\n\nhttps://t.co/EE7yNoXv7m',0
2019-05-14 10:23:10,$DJIA $SPX:\n\nThe Market Is Spooked. It Might Not Be So Bad.:\n\nhttps://t.co/wkaDxuwgI6',0
2019-05-14 10:21:05,$SPX: DAILY 1 YEAR VOLATILITY CHART. Best charts in biz https://t.co/rdCm1b48Tn',0
2019-05-14 10:20:02,"b""all right now I'm ready to arm wrestle me at SPX sporting mothman on my bullshit (these are not always mutually exclusive)""",0
2019-05-14 10:18:08,MAKE YOU A FAVOR AND BUY NOW!!   $AMZN $TSLA $WMT $TGT $NVDA $SPY $GLD $EBAY $AAPL $FB $TWTR $GS $S $GOOG $DIS $IBM\xe2\x80\xa6 https://t.co/hefkkJuEzR',0
2019-05-14 10:17:08,"b""As stated yesterday didn't see 2800 breaking not yet at least it did though however get to 2799.75 EVIL but not a n\xe2\x80\xa6 https://t.co/1cRAhpr3XW""",19
2019-05-14 10:16:44,@androsForm $FB $GOOGL $AMZN $SPX $NDX let s be honest ... your assumptions are based on NOTHING ... I hate LOOSERs',0
2019-05-14 10:13:37,Indicator Update [Premium Articles] https://t.co/5HfDNCBgKp $SPX $SPY $ES_F #stocks',1
2019-05-14 10:11:33,"Steve Bullock, Democratic governor of Montana, officially joins 2020 presidential race https://t.co/u2wfy2CqVl https://t.co/w3SXyBSIqq'",0
2019-05-14 10:10:03,"Steve Bullock, Democratic governor of Montana, officially joins 2020 presidential race https://t.co/3A6ienMaSw https://t.co/blIztIPTIJ'",0
2019-05-14 10:09:38,@ThinkTankCharts What is your 200 MA in spx.. 2752?',0
2019-05-14 10:07:08,SPx. Looking good... About 10 points higher and we can drop to the 200dma https://t.co/uZoIjFTeEX',0
2019-05-14 10:06:45,Starting to feel like a Turnaround Tuesday!!!\n\n$NDX $SPX\n\n#bitcoin #futures #ES #fx #dow #bitcoin #forex #Crypto',0
2019-05-14 10:05:47,@dbctravels Makes sense to me at this point / mimics the 200DMA on $SPX',0
2019-05-14 10:01:20,New  trade for Premium subscribers w/4 supporting charts\n\n#forex $JPY $SPX $GLD $TNX',0
2019-05-14 10:00:06,"b""It's Tuesday and Here are the cross-asset #Futures correlations over the last rolling year. Be lucky! -\xe2\x80\xa6 https://t.co/bmaqjQmjB7""",1
2019-05-14 09:59:40,Colourful - almost poetic - language. I will give the GT that much. $SPX https://t.co/l15vznweRK',0
2019-05-14 09:53:57,$GLD $BTC.X $SPX $AMZN Pre-Market Quick Notes. Room Members Receive This Page Updated Throughout the Day (free memb\xe2\x80\xa6 https://t.co/LzV59FIoKo',0
2019-05-14 09:50:00,https://t.co/6sE1MBfCRX &gt; Learn to trade the Right Side of the market through blue boxes and Right side tags. Start\xe2\x80\xa6 https://t.co/gFKa1cDIpx',0
2019-05-14 09:49:57,https://t.co/Fg6H2K2X12 &gt; Learn to trade the Right Side of the market through blue boxes and Right side tags. Start\xe2\x80\xa6 https://t.co/kmq3HdC0Qf',0
2019-05-14 09:49:55,https://t.co/4lTtMTPSr6 &gt; Learn to trade the Right Side of the market through blue boxes and Right side tags. Start\xe2\x80\xa6 https://t.co/iwKXHK7fi8',0
2019-05-14 09:47:56,"b""Don't Let 'Em Fool You! $FXE $QQQ $GLD $OILB $SPX https://t.co/OFICd7iXdo""",0
2019-05-14 09:47:41,$SPX Daily...\nZone of Potential Rejection...\nWatching this as a close up of the SPX fractal chart I posted earlier.\xe2\x80\xa6 https://t.co/YWjTnpjC0F',2
2019-05-14 09:46:05,#SPX at 11:45 CET  wanna peak above that R\n\n15 min zoom https://t.co/XbpY2Kn7rp',0
2019-05-14 09:44:03,$SPX $XLK:\n\nWhat\xe2\x80\x99s Next?:\n\nhttps://t.co/6q1pQs39SF',0
2019-05-14 09:44:02,$VIX $SPX $DJIA:\n\nHow to Invest in a New Era of Uncertainty:\n\nhttps://t.co/5umMm8M7JB',0
2019-05-14 09:43:29,The $SPX 23.6FIB seems as good a spot as any for a mild recovery bounce to 2880. Yesterday COD was right there on t\xe2\x80\xa6 https://t.co/whX0wpjmxq',0
2019-05-14 09:43:00,"b""\xe2\x96\xb6\xef\xb8\x8e Payday Lenders Mobilize in Support of Rule's Repeal, Consumer Group Says https://t.co/71GkIY8Ej4 $SPX $SPY $ES_F $IWM $VIX #tradetalks""",0
2019-05-14 09:41:02,"b""\xe2\x96\xb6\xef\xb8\x8e Escalating Tariffs Test Investors' Faith in U.S. Growth https://t.co/YE8XQub6pz $SPX $SPY $ES_F $IWM $VIX #tradetalks""",0
2019-05-14 09:39:38,"b""Long #US #tech is the most-crowded #trade on #BAML's May fund manager survey #SPX #NASDAQ https://t.co/jLPzA1XSyz""",14
2019-05-14 09:39:05,"b""\xe2\x96\xb6\xef\xb8\x8e No, China Can't Sink the U.S. Treasury Market https://t.co/FkiLCXIjb0 $SPX $SPY $ES_F $IWM $VIX #tradetalks""",0
2019-05-14 09:32:12,#SP500 Green shoots in futures right now. Will the week end in positive?\n\n$SPX $SPY $ES https://t.co/Ns1dEYRVMY',0
2019-05-14 09:29:17,"$spx futures +14 as the oscillator hit -60 (oversold). Now we see the type of bounce. Resistance#1 is 2825, then 28\xe2\x80\xa6 https://t.co/MF0h5zOoiG'",33
2019-05-14 09:23:59,"Based on my recent video on Volume, I looked at S&amp;P 500 volume.\n\nThe -2.5% move recorded by $SPY yesterday was char\xe2\x80\xa6 https://t.co/ntmi4NYXOY'",2
2019-05-14 09:21:26,Briefing Daily du 14/05/19 https://t.co/ENZbHR0psN $SPX $DJI $EURUSD $GBPUSD $USDJPY $CAC $DAX $GOLD $VIX $BTC $ETH\xe2\x80\xa6 https://t.co/0ln0KcqVmf',0
2019-05-14 09:20:32,#ETF SPY which give an exposure on the S&amp;P 500 index has experienced #capital outflows in each day this month. If t\xe2\x80\xa6 https://t.co/axbvXrXgBE',1
2019-05-14 09:20:26,CME Group $CME may continue to outperform the $SPX over the medium-term. Charts &amp; details over here:\xe2\x80\xa6 https://t.co/CtOGlWBY3A',0
2019-05-14 09:19:17,GM - has a feel we are in for a nice #TURNAROUND #TUESDAY ! #SPX',2
2019-05-14 09:18:43,Someone looking for a safe haven? \xf0\x9f\xa7\x90\n\nBig move in #USDJPY 3-month risk reversal implied #skew this month!\n\n$SPX $VIX\xe2\x80\xa6 https://t.co/5VnHhOaRxv',15
2019-05-14 09:16:16,"Getting teady to go live and in color with @SullyCNBC @CNBCWEX  Dow Futs up 100, SPX up 15. Trump says don\xe2\x80\x99t worry!'",1
2019-05-14 09:15:01,"S&amp;P 500 | $SPX | $SPX500 $USD\n\nSPX Approaching Support, Prepare For A Drop\n\nLong or short it on WCX:\xe2\x80\xa6 https://t.co/O03lzvk2cE'",0
2019-05-14 09:13:55,$ES_f $SPX held support so far and some bounce overnight. https://t.co/za5ZcFB3Iz',0
2019-05-14 09:12:42,Nasdaq break below 7290 targets 7275 then 7235/25. A break below 7210 targets strong support at 7170/60. Longs need\xe2\x80\xa6 https://t.co/jDzs3FvJuv',1
